ride_id,sample_index,cadence_rpm,distance_m,elevation_m,speed_mps,fractional_cadence,heart_rate_bpm,latitude_semicircles,longitude_semicircles,power_w,temperature_c,timestamp_utc,unknown_107,accumulated_power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_pco,left_power_phase,left_power_phase_peak,right_pco,right_power_phase,right_power_phase_peak,speed_kph,latitude_deg,longitude_deg,timestamp_unix,timestamp_fit,gear_raw,gear_label,front_gear_index,rear_gear_index,grade_percent
20260513_22862540318,1537,86,5739.69,302.4,3.415,0.0,,500044219,1678610572,244,32,2026-05-13 04:02:15,1,292239.0,24.0,176,78.0,19.0,74.0,14.0,"(333.2812552075196, 194.0625030322266)","(67.50000105468752, 127.96875199951175)",8.0,"(354.3750055371095, 188.437502944336)","(60.46875094482424, 119.5312518676758)",12.294,41.91322225145995,140.6995127722621,1778644,,,,,,
20260513_22862540318,1538,86,5743.36,302.6,3.359,0.0,,500043832,1678610626,244,32,2026-05-13 04:02:16,1,292727.0,25.0,175,79.0,19.0,75.0,15.0,"(334.6875052294923, 194.0625030322266)","(67.50000105468752, 127.96875199951175)",9.0,"(357.1875055810548, 188.437502944336)","(60.46875094482424, 119.5312518676758)",12.0924,41.91318981349468,140.6995172984898,1778644,,,,,,
20260513_22862540318,1539,86,5746.9,302.79999999999995,3.368,0.0,,500043452,1678610649,257,32,2026-05-13 04:02:17,1,292727.0,25.0,175,79.0,20.0,75.0,15.0,"(333.2812552075196, 194.0625030322266)","(66.09375103271486, 127.96875199951175)",9.0,"(357.1875055810548, 188.437502944336)","(63.28125098876955, 120.93750188964847)",12.1248,41.91315796226263,140.69951922632754,1778644,,,,,,
20260513_22862540318,1512,87,5652.7,296.4,3.564,0.0,,500050546,1678602849,235,31,2026-05-13 04:01:50,1,286548.0,24.0,175,77.0,18.0,71.0,15.0,"(338.90625529541023, 192.65625301025395)","(67.50000105468752, 127.96875199951175)",8.0,"(0.0, 189.84375296630864)","(64.68750101074221, 122.34375191162113)",12.8304,41.91375257447362,140.69886543788016,1778644,,,,,,
20260513_22862540318,1540,87,5750.44,303.0,3.434,0.0,,500043072,1678610705,257,32,2026-05-13 04:02:18,1,293241.0,24.0,176,78.0,19.0,75.0,15.0,"(330.4687551635743, 191.2500029882813)","(66.09375103271486, 125.15625195556643)",8.0,"(357.1875055810548, 189.84375296630864)","(63.28125098876955, 120.93750188964847)",12.3624,41.91312611103058,140.69952392019331,1778644,,,,,,
20260513_22862540318,1511,86,5649.29,296.0,3.462,0.0,,500050610,1678602346,222,31,2026-05-13 04:01:49,1,286313.0,23.0,176,76.0,18.0,72.0,15.0,"(338.90625529541023, 192.65625301025395)","(68.90625107666017, 127.96875199951175)",8.0,"(None, None)","(None, None)",12.4632,41.91375793889165,140.6988232769072,1778644,,,,,,
20260513_22862540318,1509,88,5642.85,295.6,3.462,0.0,,500050750,1678601423,238,31,2026-05-13 04:01:47,1,285869.0,23.0,176,77.0,18.0,73.0,13.0,"(334.6875052294923, 192.65625301025395)","(67.50000105468752, 126.5625019775391)",6.0,"(0.0, 192.65625301025395)","(66.09375103271486, 125.15625195556643)",12.4632,41.91376967355609,140.69874591194093,1778644,,,,,,
20260513_22862540318,1481,78,5539.19,288.6,4.245,0.0,,500043229,1678592595,213,31,2026-05-13 04:01:19,1,279209.0,22.0,172,75.0,17.0,67.0,14.0,"(354.3750055371095, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",6.0,"(4.21875006591797, 187.03125292236334)","(68.90625107666017, 123.75000193359378)",15.282,41.91313927061856,140.69800595752895,1778644,,,,,,
20260513_22862540318,1482,82,5543.44,288.79999999999995,4.003,0.0,,500043676,1678592623,165,31,2026-05-13 04:01:20,1,279374.0,23.0,173,80.0,14.0,58.0,14.0,"(354.3750055371095, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",7.0,"(4.21875006591797, 185.62500290039068)","(63.28125098876955, 116.7187518237305)",14.4108,41.913176737725735,140.69800830446184,1778644,,,,,,
20260513_22862540318,1483,83,5547.3,289.20000000000005,3.9,0.0,,500044087,1678592605,206,31,2026-05-13 04:01:21,1,279580.0,19.0,173,68.0,18.0,67.0,14.0,"(354.3750055371095, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",9.0,"(4.21875006591797, 187.03125292236334)","(63.28125098876955, 116.7187518237305)",14.04,41.91321118734777,140.69800679571927,1778644,,,,,,
20260513_22862540318,1484,82,5551.06,289.4,3.854,0.0,,500044485,1678592561,232,31,2026-05-13 04:01:22,1,279812.0,25.0,175,79.0,19.0,74.0,14.0,"(344.53125538330085, 191.2500029882813)","(61.87500096679689, 122.34375191162113)",9.0,"(0.0, 187.03125292236334)","(61.87500096679689, 118.12500184570315)",13.8744,41.91324454732239,140.69800310768187,1778644,,,,,,
20260513_22862540318,1485,81,5554.52,289.6,3.816,0.0,,500044865,1678592586,257,31,2026-05-13 04:01:23,1,280069.0,25.0,175,82.0,20.0,78.0,14.0,"(331.87500518554697, 191.2500029882813)","(59.06250092285158, 122.34375191162113)",10.0,"(0.0, 188.437502944336)","(61.87500096679689, 118.12500184570315)",13.7376,41.91327639855445,140.69800520315766,1778644,,,,,,
20260513_22862540318,1486,80,5558.08,289.79999999999995,3.76,0.0,,500045249,1678592682,247,31,2026-05-13 04:01:24,1,280316.0,23.0,176,77.0,18.0,75.0,13.0,"(330.4687551635743, 191.2500029882813)","(60.46875094482424, 123.75000193359378)",11.0,"(0.0, 188.437502944336)","(61.87500096679689, 116.7187518237305)",13.536,41.91330858506262,140.6980132497847,1778644,,,,,,
20260513_22862540318,1487,79,5561.66,290.20000000000005,3.714,0.0,,500045625,1678592824,240,31,2026-05-13 04:01:25,1,280556.0,23.0,176,77.0,18.0,74.0,17.0,"(336.0937552514649, 191.2500029882813)","(61.87500096679689, 125.15625195556643)",11.0,"(0.0, 185.62500290039068)","(60.46875094482424, 115.31250180175785)",13.3704,41.91334010101855,140.6980251520872,1778644,,,,,,
20260513_22862540318,1488,79,5565.45,290.4,3.751,0.0,,500046016,1678592975,236,31,2026-05-13 04:01:26,1,280792.0,23.0,177,77.0,18.0,74.0,17.0,"(338.90625529541023, 191.2500029882813)","(61.87500096679689, 125.15625195556643)",11.0,"(0.0, 187.03125292236334)","(59.06250092285158, 112.50000175781253)",13.5036,41.91337287425995,140.698037808761,1778644,,,,,,
20260513_22862540318,1489,80,5569.07,290.6,3.807,0.0,,500046397,1678593171,254,31,2026-05-13 04:01:27,1,281046.0,23.0,176,82.0,20.0,80.0,15.0,"(341.71875533935554, 195.46875305419925)","(64.68750101074221, 126.5625019775391)",9.0,"(0.0, 189.84375296630864)","(60.46875094482424, 113.90625177978518)",13.7052,41.91340480931103,140.69805423729122,1778644,,,,,,
20260513_22862540318,1490,79,5573.16,290.79999999999995,3.751,0.0,,500046794,1678593412,259,31,2026-05-13 04:01:28,1,281305.0,25.0,176,84.0,22.0,81.0,15.0,"(341.71875533935554, 195.46875305419925)","(66.09375103271486, 126.5625019775391)",8.0,"(0.0, 189.84375296630864)","(60.46875094482424, 113.90625177978518)",13.5036,41.91343808546662,140.69807443767786,1778644,,,,,,
20260513_22862540318,1491,79,5577.08,291.20000000000005,3.63,0.0,,500047162,1678593680,257,31,2026-05-13 04:01:29,1,281562.0,23.0,176,80.0,18.0,70.0,14.0,"(341.71875533935554, 195.46875305419925)","(66.09375103271486, 126.5625019775391)",10.0,"(0.0, 188.437502944336)","(61.87500096679689, 115.31250180175785)",13.068,41.913468930870295,140.69809690117836,1778644,,,,,,
20260513_22862540318,1492,79,5581.21,291.4,3.77,0.0,,500047519,1678594012,246,31,2026-05-13 04:01:30,1,281808.0,23.0,176,79.0,19.0,74.0,15.0,"(338.90625529541023, 191.2500029882813)","(64.68750101074221, 123.75000193359378)",8.0,"(357.1875055810548, 185.62500290039068)","(60.46875094482424, 115.31250180175785)",13.572,41.91349885426462,140.6981247290969,1778644,,,,,,
20260513_22862540318,1493,79,5585.16,291.79999999999995,3.723,0.0,,500047829,1678594356,250,31,2026-05-13 04:01:31,1,282058.0,23.0,176,79.0,19.0,72.0,15.0,"(337.5000052734376, 188.437502944336)","(61.87500096679689, 120.93750188964847)",8.0,"(351.56250549316417, 181.4062528344727)","(57.65625090087892, 111.09375173583987)",13.4028,41.91352483816445,140.6981535628438,1778644,,,,,,
20260513_22862540318,1494,79,5588.23,292.0,3.76,0.0,,500048078,1678594689,255,31,2026-05-13 04:01:32,1,282313.0,22.0,175,79.0,19.0,74.0,16.0,"(344.53125538330085, 191.2500029882813)","(64.68750101074221, 123.75000193359378)",9.0,"(352.9687555151368, 182.81250285644535)","(59.06250092285158, 112.50000175781253)",13.536,41.913545709103346,140.69818147458136,1778644,,,,,,
20260513_22862540318,1495,80,5591.87,292.20000000000005,3.695,0.0,,500048359,1678595061,262,31,2026-05-13 04:01:33,1,282575.0,22.0,176,77.0,19.0,74.0,12.0,"(348.75000544921886, 194.0625030322266)","(67.50000105468752, 126.5625019775391)",9.0,"(357.1875055810548, 187.03125292236334)","(61.87500096679689, 115.31250180175785)",13.302,41.91356926225126,140.69821265526116,1778644,,,,,,
20260513_22862540318,1496,80,5595.77,292.6,3.76,0.0,,500048660,1678595442,266,31,2026-05-13 04:01:34,1,282841.0,23.0,176,83.0,20.0,77.0,12.0,"(354.3750055371095, 195.46875305419925)","(71.71875112060549, 130.78125204345707)",8.0,"(0.0, 188.437502944336)","(61.87500096679689, 115.31250180175785)",13.536,41.91359449177981,140.69824459031224,1778644,,,,,,
20260513_22862540318,1497,80,5599.46,292.79999999999995,3.742,0.0,,500048938,1678595830,267,31,2026-05-13 04:01:35,1,283108.0,23.0,176,83.0,20.0,77.0,13.0,"(351.56250549316417, 194.0625030322266)","(70.31250109863284, 129.37500202148442)",8.0,"(355.7812555590821, 187.03125292236334)","(59.06250092285158, 112.50000175781253)",13.4712,41.91361779347062,140.69827711209655,1778644,,,,,,
20260513_22862540318,1498,80,5603.3,293.20000000000005,3.798,0.0,,500049233,1678596224,266,31,2026-05-13 04:01:36,1,283374.0,23.0,176,81.0,19.0,78.0,13.0,"(344.53125538330085, 192.65625301025395)","(67.50000105468752, 127.96875199951175)",8.0,"(354.3750055371095, 185.62500290039068)","(57.65625090087892, 112.50000175781253)",13.6728,41.91364252008498,140.69831013679504,1778644,,,,,,
20260513_22862540318,1499,82,5607.25,293.6,3.723,0.0,,500049518,1678596624,240,31,2026-05-13 04:01:37,1,283614.0,25.0,175,82.0,20.0,79.0,14.0,"(343.1250053613282, 192.65625301025395)","(67.50000105468752, 126.5625019775391)",7.0,"(354.3750055371095, 185.62500290039068)","(57.65625090087892, 112.50000175781253)",13.4028,41.913666408509016,140.69834366440773,1778644,,,,,,
20260513_22862540318,1500,90,5610.79,294.0,3.63,0.0,,500049759,1678597017,205,31,2026-05-13 04:01:38,1,283819.0,24.0,175,84.0,16.0,57.0,13.0,"(343.1250053613282, 192.65625301025395)","(67.50000105468752, 126.5625019775391)",8.0,"(354.3750055371095, 185.62500290039068)","(57.65625090087892, 111.09375173583987)",13.068,41.91368660889566,140.6983766052872,1778644,,,,,,
20260513_22862540318,1501,89,5614.13,294.20000000000005,3.536,0.0,,500049951,1678597433,213,31,2026-05-13 04:01:39,1,284032.0,21.0,175,72.0,19.0,72.0,13.0,"(340.3125053173829, 194.0625030322266)","(63.28125098876955, 122.34375191162113)",8.0,"(355.7812555590821, 187.03125292236334)","(56.25000087890626, 111.09375173583987)",12.7296,41.91370270214975,140.6984114740044,1778644,,,,,,
20260513_22862540318,1503,87,5621.09,294.79999999999995,3.592,0.0,,500050203,1678598394,211,31,2026-05-13 04:01:41,1,284458.0,21.0,174,72.0,18.0,69.0,15.0,"(337.5000052734376, 194.0625030322266)","(63.28125098876955, 123.75000193359378)",8.0,"(355.7812555590821, 188.437502944336)","(63.28125098876955, 120.93750188964847)",12.9312,41.91372382454574,140.69849202409387,1778644,,,,,,
20260513_22862540318,1504,88,5624.89,294.79999999999995,3.546,0.0,,500050307,1678598924,216,31,2026-05-13 04:01:42,1,284674.0,21.0,177,72.0,17.0,68.0,14.0,"(336.0937552514649, 192.65625301025395)","(61.87500096679689, 122.34375191162113)",8.0,"(357.1875055810548, 189.84375296630864)","(63.28125098876955, 122.34375191162113)",12.7656,41.91373254172504,140.69853644818068,1778644,,,,,,
20260513_22862540318,1505,88,5628.74,295.0,3.499,0.0,,500050440,1678599438,228,31,2026-05-13 04:01:43,1,284902.0,22.0,177,75.0,19.0,72.0,14.0,"(334.6875052294923, 191.2500029882813)","(63.28125098876955, 123.75000193359378)",7.0,"(352.9687555151368, 191.2500029882813)","(64.68750101074221, 123.75000193359378)",12.5964,41.91374368965626,140.69857953116298,1778644,,,,,,
20260513_22862540318,1506,88,5632.24,295.20000000000005,3.49,0.0,,500050532,1678599926,238,31,2026-05-13 04:01:44,1,285140.0,22.0,177,75.0,19.0,72.0,14.0,"(333.2812552075196, 191.2500029882813)","(64.68750101074221, 125.15625195556643)",7.0,"(None, None)","(None, None)",12.564000000000002,41.913751401007175,140.69862043485043,1778644,,,,,,
20260513_22862540318,1507,88,5635.7,295.4,3.527,0.0,,500050613,1678600416,246,31,2026-05-13 04:01:45,1,285386.0,22.0,177,75.0,18.0,71.0,14.0,"(333.2812552075196, 192.65625301025395)","(66.09375103271486, 125.15625195556643)",7.0,"(None, None)","(None, None)",12.6972,41.913758190348744,140.698661506176,1778644,,,,,,
20260513_22862540318,1508,88,5639.17,295.4,3.499,0.0,,500050679,1678600914,245,31,2026-05-13 04:01:46,1,285631.0,23.0,177,77.0,18.0,73.0,14.0,"(333.2812552075196, 192.65625301025395)","(66.09375103271486, 125.15625195556643)",7.0,"(0.0, 192.65625301025395)","(66.09375103271486, 125.15625195556643)",12.5964,41.91376372240484,140.6987032480538,1778644,,,,,,
20260513_22862540318,1510,86,5645.96,295.79999999999995,3.396,0.0,,500050683,1678601872,222,31,2026-05-13 04:01:48,1,286091.0,20.0,176,74.0,17.0,65.0,13.0,"(336.0937552514649, 194.0625030322266)","(68.90625107666017, 127.96875199951175)",6.0,"(None, None)","(None, None)",12.2256,41.91376405768096,140.69878354668617,1778644,,,,,,
20260513_22862540318,1541,87,5754.19,303.20000000000005,3.452,0.0,,500042683,1678610741,226,32,2026-05-13 04:02:19,1,293467.0,23.0,176,75.0,17.0,69.0,13.0,"(331.87500518554697, 191.2500029882813)","(64.68750101074221, 123.75000193359378)",8.0,"(357.1875055810548, 189.84375296630864)","(63.28125098876955, 120.93750188964847)",12.4272,41.91309350542724,140.69952693767846,1778644,,,,,,
20260513_22862540318,1542,87,5757.45,303.4,3.434,0.0,,500042329,1678610760,215,32,2026-05-13 04:02:20,1,293682.0,23.0,175,78.0,18.0,71.0,13.0,"(331.87500518554697, 191.2500029882813)","(64.68750101074221, 123.75000193359378)",9.0,"(357.1875055810548, 189.84375296630864)","(63.28125098876955, 119.5312518676758)",12.3624,41.913063833490014,140.69952853024006,1778644,,,,,,
20260513_22862540318,1543,87,5760.8,303.6,3.443,0.0,,500041967,1678610766,226,32,2026-05-13 04:02:21,1,293908.0,23.0,175,78.0,18.0,71.0,13.0,"(331.87500518554697, 188.437502944336)","(64.68750101074221, 122.34375191162113)",8.0,"(352.9687555151368, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",12.3948,41.91303349100053,140.69952903315425,1778644,,,,,,
20260513_22862540318,1576,90,5875.87,311.20000000000005,3.592,0.0,,500034370,1678620570,163,32,2026-05-13 04:02:54,1,301227.0,18.0,173,63.0,18.0,61.0,14.0,"(341.71875533935554, 188.437502944336)","(60.46875094482424, 120.93750188964847)",7.0,"(350.1562554711915, 181.4062528344727)","(59.06250092285158, 118.12500184570315)",12.9312,41.91239671781659,140.7003507949412,1778644,,,,,,
20260513_22862540318,1577,90,5879.62,311.4,3.62,0.0,,500034316,1678621101,163,32,2026-05-13 04:02:55,1,301390.0,18.0,173,62.0,17.0,64.0,14.0,"(344.53125538330085, 188.437502944336)","(61.87500096679689, 122.34375191162113)",6.0,"(350.1562554711915, 181.4062528344727)","(59.06250092285158, 118.12500184570315)",13.032,41.91239219158888,140.70039530284703,1778644,,,,,,
20260513_22862540318,1578,90,5883.36,311.6,3.639,0.0,,500034238,1678621617,162,32,2026-05-13 04:02:56,1,301552.0,18.0,174,62.0,17.0,64.0,14.0,"(344.53125538330085, 188.437502944336)","(61.87500096679689, 122.34375191162113)",8.0,"(352.9687555151368, 182.81250285644535)","(57.65625090087892, 118.12500184570315)",13.1004,41.912385653704405,140.7004385534674,1778644,,,,,,
20260513_22862540318,1579,90,5886.8,311.79999999999995,3.686,0.0,,500034127,1678622099,156,32,2026-05-13 04:02:57,1,301708.0,18.0,174,62.0,17.0,64.0,14.0,"(341.71875533935554, 188.437502944336)","(63.28125098876955, 123.75000193359378)",7.0,"(354.3750055371095, 182.81250285644535)","(59.06250092285158, 116.7187518237305)",13.2696,41.91237634979189,140.70047895424068,1778644,,,,,,
20260513_22862540318,1580,90,5890.35,311.79999999999995,3.592,0.0,,500034034,1678622595,145,32,2026-05-13 04:02:58,1,301853.0,20.0,174,65.0,16.0,59.0,15.0,"(338.90625529541023, 188.437502944336)","(61.87500096679689, 122.34375191162113)",7.0,"(355.7812555590821, 184.218752878418)","(61.87500096679689, 119.5312518676758)",12.9312,41.912368554621935,140.7005205284804,1778644,,,,,,
20260513_22862540318,1581,90,5894.01,312.0,3.63,0.0,,500033946,1678623116,142,32,2026-05-13 04:02:59,1,301995.0,18.0,174,61.0,14.0,53.0,16.0,"(338.90625529541023, 188.437502944336)","(59.06250092285158, 119.5312518676758)",7.0,"(357.1875055810548, 184.218752878418)","(64.68750101074221, 122.34375191162113)",13.068,41.912361178547144,140.7005641981959,1778644,,,,,,
20260513_22862540318,1582,90,5897.83,312.20000000000005,3.63,0.0,,500033893,1678623653,145,32,2026-05-13 04:03:00,1,302140.0,18.0,173,61.0,16.0,58.0,16.0,"(338.90625529541023, 187.03125292236334)","(56.25000087890626, 118.12500184570315)",7.0,"(0.0, 185.62500290039068)","(70.31250109863284, 125.15625195556643)",13.068,41.91235673613846,140.70060920901597,1778644,,,,,,
20260513_22862540318,1583,90,5901.49,312.4,3.62,0.0,,500033838,1678624170,150,32,2026-05-13 04:03:01,1,302290.0,18.0,173,63.0,15.0,53.0,16.0,"(338.90625529541023, 185.62500290039068)","(54.84375085693361, 115.31250180175785)",7.0,"(1.4062500219726566, 185.62500290039068)","(68.90625107666017, 123.75000193359378)",13.032,41.91235212609172,140.70065254345536,1778644,,,,,,
20260513_22862540318,1584,90,5905.08,312.4,3.648,0.0,,500033771,1678624677,159,32,2026-05-13 04:03:02,1,302449.0,20.0,172,64.0,15.0,58.0,15.0,"(338.90625529541023, 188.437502944336)","(57.65625090087892, 119.5312518676758)",8.0,"(1.4062500219726566, 185.62500290039068)","(66.09375103271486, 123.75000193359378)",13.1328,41.912346510216594,140.70069503970444,1778644,,,,,,
20260513_22862540318,1585,90,5908.66,312.6,3.62,0.0,,500033643,1678625160,162,32,2026-05-13 04:03:03,1,302611.0,20.0,172,67.0,16.0,60.0,15.0,"(337.5000052734376, 189.84375296630864)","(59.06250092285158, 120.93750188964847)",9.0,"(1.4062500219726566, 187.03125292236334)","(67.50000105468752, 123.75000193359378)",13.032,41.912335781380534,140.70073552429676,1778644,,,,,,
20260513_22862540318,1586,90,5912.03,312.6,3.583,0.0,,500033533,1678625632,166,32,2026-05-13 04:03:04,1,302777.0,20.0,173,66.0,16.0,57.0,15.0,"(336.0937552514649, 191.2500029882813)","(59.06250092285158, 119.5312518676758)",9.0,"(1.4062500219726566, 187.03125292236334)","(67.50000105468752, 123.75000193359378)",12.8988,41.912326561287045,140.70077508687973,1778644,,,,,,
20260513_22862540318,1587,90,5915.63,312.79999999999995,3.62,0.0,,500033413,1678626129,161,32,2026-05-13 04:03:05,1,302938.0,19.0,173,66.0,15.0,58.0,15.0,"(336.0937552514649, 191.2500029882813)","(59.06250092285158, 119.5312518676758)",9.0,"(1.4062500219726566, 185.62500290039068)","(61.87500096679689, 120.93750188964847)",13.032,41.91231650300324,140.7008167449385,1778644,,,,,,
20260513_22862540318,1588,90,5919.4,313.0,3.658,0.0,,500033307,1678626651,162,32,2026-05-13 04:03:06,1,303100.0,19.0,173,66.0,15.0,58.0,14.0,"(336.0937552514649, 188.437502944336)","(53.43750083496095, 113.90625177978518)",7.0,"(1.4062500219726566, 184.218752878418)","(60.46875094482424, 118.12500184570315)",13.1688,41.91230761818588,140.70086049847305,1778644,,,,,,
20260513_22862540318,1589,90,5923.13,313.0,3.592,0.0,,500033213,1678627161,157,32,2026-05-13 04:03:07,1,303257.0,19.0,173,66.0,15.0,55.0,14.0,"(336.0937552514649, 187.03125292236334)","(52.0312508129883, 112.50000175781253)",8.0,"(0.0, 185.62500290039068)","(61.87500096679689, 119.5312518676758)",12.9312,41.9122997391969,140.70090324617922,1778644,,,,,,
20260513_22862540318,1590,90,5926.58,313.20000000000005,3.592,0.0,,500033129,1678627653,152,32,2026-05-13 04:03:08,1,303409.0,19.0,173,66.0,15.0,55.0,14.0,"(337.5000052734376, 185.62500290039068)","(49.218750769042984, 109.68750171386722)",8.0,"(0.0, 185.62500290039068)","(61.87500096679689, 119.5312518676758)",12.9312,41.91229269839823,140.70094448514283,1778644,,,,,,
20260513_22862540318,1591,90,5930.26,313.4,3.648,0.0,,500033012,1678628164,151,32,2026-05-13 04:03:09,1,303560.0,18.0,174,61.0,14.0,54.0,14.0,"(337.5000052734376, 185.62500290039068)","(49.218750769042984, 109.68750171386722)",8.0,"(0.0, 185.62500290039068)","(61.87500096679689, 119.5312518676758)",13.1328,41.91228289157152,140.70098731666803,1778644,,,,,,
